Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5H5bgBEjIbVeu3pEMEbK1s,"COSA NOSTRA FUNK","COSA NOSTRA FUNK","Raiden,DJ Mxgno,Dj BlueRxy",2025-01-24,83040,36,,2025-02-05T14:14:45Z,"phonk","HOUSE OF PHONK",0.591,0.655,11,-6.644,0,0.111,0.00981,0.831,0.175,0.64,129.959,4
7DYmn895Y9bR7oEfQHv0cB,"NUNCA MUDA? - Slowed","NUNCA MUDA?","Scythermane,NXGHT!",2025-01-09,90555,64,,2025-02-05T14:13:37Z,"phonk","Purple Crunch Records",0.913,0.944,1,-4.579,1,0.0439,0.487,0.763,0.118,0.0939,117.05,4
3A9Sf1TFivRnP2LNv6LnN6,"RISADA CHUCK 01","RISADA CHUCK 01","-Prey",2024-08-26,103468,63,,2025-02-05T14:11:39Z,"phonk","VOID Creative Group",0.7,0.987,9,2.094,0,0.0396,0.0852,0.557,0.0679,0.803,130.032,3
2XvJb6kUogoWD2jkYvaNtg,"DERIVA MALÍCIA","DERIVA MALÍCIA","-Prey,Scythermane",2024-11-27,63706,65,,2025-02-05T14:10:51Z,"phonk","PCR / Rubix",0.904,0.974,1,-1.042,1,0.169,0.285,0.0399,0.0842,0.888,130.035,4
3YqYYsN8EOMvZ6CP7J1s2t,"SQUID GAME FUNK - Super Slowed","SQUID GAME FUNK","Lyke,ßino,Sayfalse",2025-01-17,84089,52,,2025-02-05T14:10:30Z,"phonk","Purple Crunch Records",0.545,0.915,0,-2.737,1,0.363,0.313,0.00584,0.216,0.652,197.185,4
0tB0ftpV2CsMJIB5HPVTCL,"FRUTA BAIXA","FRUTA BAIXA","Fyex,Scythermane,LXKERSON",2025-01-15,79134,47,,2025-02-05T14:10:07Z,"phonk,hipertechno","Purple Crunch Records",0.798,0.884,7,-6.169,1,0.0409,0.216,0.795,0.0949,0.804,124.985,4
3VFySvZMSn4z4X4YDDQb0H,"NUNCA MUDA?","NUNCA MUDA?","Scythermane,NXGHT!",2025-01-09,81500,71,,2025-02-03T22:40:42Z,"phonk","Purple Crunch Records",0.89,0.955,11,-4.03,0,0.0434,0.494,0.689,0.136,0.0941,130.061,4
21N4kygnrmdLUmQ27DE9Lu,"COWBELL WARRIORS!","COWBELL WARRIORS!","SXMPRA,Ski Mask The Slump God",2023-05-25,149461,57,,2025-02-03T22:39:51Z,"phonk,drift phonk,dark trap","SXMPRA LIMITED / 10K Projects",0.741,0.781,7,-5.918,1,0.323,0.0591,0.00000886,0.623,0.54,167.06,4
1I7Pdx7hEYo3E30efYHO6x,"AUTOMOTIVO PA PA PAPAI - Slowed","AUTOMOTIVO PA PA PAPAI","DJ RIO,0to8",2024-04-29,70704,69,,2025-02-03T22:38:35Z,"phonk","0to8",0.635,0.896,7,-0.833,0,0.121,0.199,0.977,0.541,0.702,208.095,5
6fxeXlCSt4WLVlbqxgUBMB,"Funk of Galáctico","Funk of Galáctico","SXID,Bibi Babydoll",2024-04-05,90461,77,,2025-02-03T22:38:32Z,"phonk","SXID",0.609,0.967,5,-4.192,1,0.0662,0.0181,0.0761,0.374,0.0989,130.06,4
7vOmSP2647oNUGGEhWd1cr,"Montagem Mysterious Game","Montagem Mysterious Game","LXNGVX",2023-12-01,103495,76,,2025-02-03T22:38:20Z,"phonk","LANGA",0.537,0.64,1,-10.441,1,0.104,0.146,0.878,0.157,0.222,130.051,4
0R902FnwJO8kBZYvtpQLrL,"YUM YUM","YUM YUM","LXNGVX,Mc Gw",2023-06-23,129697,69,,2025-02-03T22:38:13Z,"phonk,funk,funk brasileño,funk carioca","Aurorian Records",0.769,0.904,1,-1.545,1,0.343,0.316,0.0239,0.0807,0.155,130.059,4
1XOAIDyE5efSBhnIKcr2Kn,"Farben - TAK TIK Mix","Farben (TAK TIK Mix)","Orange Sector,DSTRTD SGNL",2024-02-16,199636,52,,2025-02-02T13:58:07Z,"ebm,industrial","Infacted Recordings",0.816,0.768,11,-4.673,0,0.0691,0.0472,0.856,0.106,0.389,110.001,4
2NeM9rfWo70KQej9GxeaoL,"Where's My Love","SYML","SYML",2019-05-03,202009,1,,2025-01-30T22:28:58Z,"","Nettwerk Records",0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,4
54KFQB6N4pn926IUUYZGzK,"To Build A Home","Ma Fleur","The Cinematic Orchestra,Patrick Watson",2007-05-07,371320,75,,2025-01-30T22:28:48Z,"nu jazz,downtempo","Ninja Tune",0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,4
6JgHKt0WwdwlXIht6M0mqa,"I'm So Tired","Instrument Soundtrack","Fugazi",1999-04-01,118933,63,,2025-01-30T22:28:26Z,"post-hardcore,punk,noise rock,hardcore punk","Dischord Records",0.328,0.13,6,-15.094,1,0.0307,0.892,0.0129,0.122,0.169,78.454,4
6cWLRE5YPIhuajRVgawuQK,"Luminary - Slowed Down","Luminary","Joel Sunny",2023-09-01,212149,45,,2025-01-27T19:19:34Z,"","Joel Sunny",0.244,0.53,4,-9.57,0,0.0418,0.215,0.036,0.177,0.193,120.259,4
5Vuq8CP31cpEEq5zNJCjUN,"JOGO DE TOLOS","JOGO DE TOLOS","Scythermane,luc wall,Lurk",2024-09-13,70400,74,,2025-01-27T14:49:20Z,"phonk,drift phonk","Purple Crunch Records",0.88,0.92,1,-4.191,1,0.0767,0.638,0.532,0.109,0.384,130.083,4
4aiqNP7SGhhYWUPoxiN7Bx,"BUFÓN!","BUFÓN!","Scythermane,NXVAMANE,LXKERSON",2024-10-04,71407,70,,2025-01-27T14:44:30Z,"phonk","Purple Crunch Records",0.931,0.879,6,-4.235,0,0.0675,0.586,0.287,0.11,0.537,125.04,4
2iRiWUoB7tNnG23KlM3Ui7,"RISADA CHUCK 01 - Super Slowed","RISADA CHUCK 01","-Prey",2024-08-26,130360,73,,2025-01-27T14:44:05Z,"phonk","VOID Creative Group",0.772,0.948,5,1.465,0,0.0392,0.161,0.572,0.352,0.925,103.184,4
452N8bsapLMSsLnmrjoX52,"DANÇA BRUXAS","DANÇA BRUXAS","Scythermane,-Prey,DXN CHVLX",2025-01-09,81850,48,,2025-01-27T14:42:51Z,"phonk","PCR / Rubix",0.881,0.957,8,-0.468,0,0.227,0.0905,0.00251,0.0568,0.342,129.958,4
7qH9Z4dJEN0l9bidizW7fq,"Anchor","Bathing Beach","Novo Amor",2017-05-26,257533,82,,2025-01-26T13:43:18Z,"","AllPoints",0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,4
6WlmEymaXKMRs3D2c4j6os,"Inside Out","Stratosphere","Duster",1998-02-24,141040,77,,2025-01-26T13:42:33Z,"slowcore,shoegaze","Numero Group",0.553,0.465,9,-9.664,1,0.0301,0.84,0.97,0.102,0.652,79.223,4
7CoMBpPTwQi2wPT0U0Nr9b,"State Lines","Birthplace","Novo Amor",2018-10-19,208653,77,,2025-01-26T13:38:00Z,"","AllPoints",0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,3
7CiDwKE62N6ey3LyG6s7xc,"In My Room","In My Room","Chance Peña",2022-05-06,177609,78,,2025-01-26T13:28:09Z,"","Chance Peña",0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,3
17YNmMy03QLPirmBzWxFa6,"(dream)","melanchole","salvia palth",2013-05-06,84701,78,,2025-01-26T13:24:00Z,"slowcore","Searching Transmissions",0.316,0.318,0,-13.164,1,0.0339,0.918,0.861,0.119,0.135,147.275,4
1LzNfuep1bnAUR9skqdHCK,"Fade Into You","So Tonight That I Might See","Mazzy Star",1993-10-05,295600,85,,2025-01-26T12:49:32Z,"dream pop,shoegaze,slowcore","Capitol Records",0.417,0.33,9,-13.925,1,0.0275,0.247,0.000689,0.0677,0.175,157.113,3
0sv4zgvvYHirjAvsEIl0iH,"Princess Of The Fairies","The Fairy Garden","David Arkenstone",2016-09-23,240426,37,,2025-01-26T12:47:07Z,"celta,new age,medieval","Green Hill Productions",0.209,0.257,4,-12.273,0,0.0357,0.898,0.469,0.241,0.206,86.33,4
5lDixe3b2yQDQ18lAUoSWq,"Wicked Game","Best Of Chris Isaak","Chris Isaak",2006-05-09,286880,58,,2025-01-22T15:03:45Z,"","Chris Isaak",0.664,0.552,9,-7.723,1,0.0264,0.746,0.00963,0.0838,0.287,112.52,4
1XTY6rA7XQosc0ynkkE9kN,"Black Friday","Black Friday","Tom Odell",2023-09-22,221510,73,,2025-01-22T15:02:36Z,"","UROK",0.48,0.199,6,-12.398,1,0.0329,0.931,0.0563,0.0978,0.201,165.476,4
5XWlyfo0kZ8LF7VSyfS4Ew,"Drama","Drama - The 4th Mini Album","aespa",2023-11-10,214973,79,,2025-01-20T16:54:06Z,"k-pop","SM Entertainment / Warner Records",0.644,0.872,6,-1.54,0,0.0417,0.164,0,0.363,0.378,131.016,4
08bNPGLD8AhKpnnERrAc6G,"FRIENDS","FRIENDS","Marshmello,Anne-Marie",2018-02-09,202620,76,,2025-01-20T16:24:06Z,"edm","Atlantic Records UK",0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,4
2iUXsYOEPhVqEBwsqP70rE,"Youngblood","Youngblood (Deluxe)","5 Seconds of Summer",2018-06-15,203417,82,,2025-01-20T16:20:54Z,"","Capitol",0.597,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.276,4
3NxWJWftvkstyxvb1pZlFo,"Teeth","CALM","5 Seconds of Summer",2020-03-27,205502,82,,2025-01-20T16:20:01Z,"","5 Seconds Of Summer/Interscope",0.745,0.454,3,-2.986,0,0.0392,0.0437,0.00000347,0.0741,0.43,139.007,4
5jkbw3FDS3bSSb4oLKYbjf,"Freak (feat. REI AMI)","Thrill Seeker","Sub Urban,REI AMI",2020-03-13,194000,70,,2025-01-20T16:19:10Z,"","Warner Records",0.619,0.45,7,-11.965,0,0.515,0.433,0,0.513,0.41,179.755,4
45JYEmfoWSpCA3Paut7YXE,"MIDDLE OF THE NIGHT","PHOENIX","Elley Duhé",2023-10-27,184453,76,,2025-01-20T16:18:21Z,"","Not Fit For Society",0.528,0.659,4,-6.942,0,0.0386,0.0279,0,0.12,0.102,92.823,3
2g1KggY9PKvsoEAOaiz4xx,"Daisy","DEMIDEVIL","Ashnikko",2021-01-15,146523,70,,2025-01-20T16:17:30Z,"","Parlophone UK",0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,4
7pcTLUekZJQnzDOUDuExVJ,"打上花火","打上花火","Daoko,Kenshi Yonezu",2017-08-16,289334,61,,2025-01-19T14:42:20Z,"j-pop,anime,rock japonés","TOY'S FACTORY",0.635,0.667,6,-5.392,1,0.0253,0.207,0,0.108,0.261,96.003,4
18E1LAdiOj79wZqSOYMHE7,"Until I Found You (with Em Beihold) - Em Beihold Version","Angel Face (Club Deluxe)","Stephen Sanchez,Em Beihold",2024-04-26,176440,75,,2025-01-19T00:25:57Z,"","Mercury Records / Republic Records",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3
5e0b9LgOfi3aJSKXFcOWRe,"Beanie","Beanie","Chezile",2023-11-28,132160,88,,2025-01-18T23:52:34Z,"","Chezile / 10K Projects",0.531,0.556,5,-6.245,1,0.0252,0.407,0.00915,0.318,0.156,138.978,3
3iBgrkexCzVuPy4O9vx7Mf,"Glue Song","Glue Song","beabadoobee",2023-02-14,135066,83,,2025-01-18T23:50:39Z,"bedroom pop","Dirty Hit",0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,3
0OpC8hRrbsh24taKOsQBEX,"Real Man","This Is How Tomorrow Moves","beabadoobee",2024-08-09,160600,85,,2025-01-18T23:49:47Z,"bedroom pop","Dirty Hit",0.555,0.745,10,-5.94,0,0.0342,0.636,0,0.146,0.442,129.986,4
41P6Tnd8KIHqON0QIydx6a,"the perfect pair","Beatopia","beabadoobee",2022-07-15,177533,85,,2025-01-18T23:48:57Z,"bedroom pop","Dirty Hit",0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
1lPcZ6aV6X9zGRlVrEXPY0,"Sparkle Kimi no Na Wa Your Name","Sparkle Kimi no Na Wa Your Name","Akuya",2020-12-04,299188,45,,2025-01-18T17:56:53Z,"","Akuya",0.358,0.283,11,-14.179,1,0.0378,0.294,0.918,0.0902,0.119,122.948,4
5t5m1lX199oLwrA2MkQERn,"Main Title","Game of Thrones: Season 6 (Music from the HBO® Series)","Ramin Djawadi",2016-06-24,111208,0,,2025-01-18T13:56:45Z,"banda sonora","WaterTower Music",0.194,0.695,8,-10.809,1,0.0578,0.176,0.893,0.12,0.481,170.684,3
6vvPecFTmWxDfEJ6cYT1wa,"Rockstar","Rockstar","LISA",2024-06-27,138213,78,,2025-01-18T13:53:51Z,"k-pop","Lloud Co./RCA Records",0.668,0.628,8,-4.692,1,0.046,0.129,0,0.0293,0.568,140.053,4
2N0SPREDYqILVEFSsWF5N5,"Love Me Again","Layover","V",2023-08-11,182293,75,,2025-01-18T13:49:06Z,"k-pop","BIGHIT MUSIC",0.633,0.607,0,-6.182,0,0.0532,0.183,0.00000138,0.167,0.363,74.029,4
01qFKNWq73UfEslI0GvumE,"3D (feat. Jack Harlow)","3D : The Remixes","Jung Kook,Jack Harlow",2023-10-02,201812,78,,2025-01-18T13:48:16Z,"k-pop","BIGHIT MUSIC",0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4
2HRgqmZQC0MC7GeNuDIXHN,"Seven (feat. Latto) (Explicit Ver.)","GOLDEN","Jung Kook,Latto",2023-11-03,183550,83,,2025-01-18T13:47:36Z,"k-pop","BIGHIT MUSIC",0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
2KslE17cAJNHTsI2MI0jb2,"Standing Next to You","GOLDEN","Jung Kook",2023-11-03,206019,84,,2025-01-18T13:47:24Z,"k-pop","BIGHIT MUSIC",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4
46HNZY1i7O6jwTA7Slo2PI,"My Universe","Music Of The Spheres","Coldplay,BTS",2021-10-15,226198,76,,2025-01-18T13:46:46Z,"k-pop","Parlophone UK",0.573,0.711,1,-6.268,0,0.0406,0.0114,0,0.328,0.47,105.006,4
6m1TWFMeon7ai9XLOzdbiR,"FAKE LOVE","Love Yourself 轉 'Tear'","BTS",2018-05-18,242333,79,,2025-01-18T13:46:06Z,"k-pop","BIGHIT MUSIC",0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4
5QDLhrAOJJdNAmCTJ8xMyW,"Dynamite","BE","BTS",2020-11-20,199053,80,,2025-01-18T13:46:01Z,"k-pop","BIGHIT MUSIC",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
3dI59jLoFMjMAyUAyRZnkE,"BANG BANG BANG","MADE","BIGBANG",2016-12-13,220177,79,,2025-01-18T13:44:51Z,"k-pop","YG Entertainment",0.69,0.843,1,-2.949,1,0.0534,0.0167,0,0.346,0.428,135.01,4
24Yi9hE78yPEbZ4kxyoXAI,"Roses - Imanbek Remix","Roses (Imanbek Remix)","SAINt JHN,Imanbek",2019-10-09,176840,76,,2025-01-18T13:44:27Z,"slap house","Columbia/B1 Recordings",0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4
4wJ5Qq0jBN4ajy7ouZIV1c,"APT.","rosie","ROSÉ,Bruno Mars",2024-12-06,169917,92,,2025-01-18T13:43:27Z,"k-pop","Atlantic Records",0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Idol Episode 4 (Music from the HBO Original Series)","The Weeknd,JENNIE,Lily-Rose Depp",2023-06-23,244684,92,,2025-01-18T13:42:22Z,"k-pop","XO / Republic Records",0.264,0.64,8,-6.221,1,0.0442,0.0393,0.00000231,0.151,0.19,84.828,4
0L8LOav65XwLjCLS11gNPD,"Typa Girl","BORN PINK","BLACKPINK",2022-09-16,179172,70,,2025-01-18T13:41:48Z,"k-pop","YG Entertainment/Interscope Records",0.918,0.628,2,-6.471,1,0.0841,0.0596,0,0.639,0.518,131.965,4
7uQZVznj0uQOGC9KhV2Mg6,"LALISA","LALISA","LISA",2021-09-10,200689,70,,2025-01-18T13:41:33Z,"k-pop","YG Entertainment/Interscope Records",0.806,0.653,8,-6.283,1,0.0902,0.0282,0.000784,0.107,0.85,150.058,4
7hU3IHwjX150XLoTVmjD0q,"MONEY","LALISA","LISA",2021-09-10,168227,74,,2025-01-18T13:41:29Z,"k-pop","YG Entertainment/Interscope Records",0.831,0.554,1,-9.998,0,0.218,0.161,0.0000612,0.152,0.396,140.026,4
7jr3iPu4O4bTCVwLMbdU2i,"Kiss and Make Up","Dua Lipa (Complete Edition)","Dua Lipa,BLACKPINK",2018-10-19,189173,71,,2025-01-18T13:41:09Z,"pop,k-pop","Warner Records",0.678,0.729,8,-4.188,1,0.137,0.0658,0,0.303,0.643,99.895,4
4TWHREp4wv0TmewqR6rgRd,"STAY","SQUARE TWO","BLACKPINK",2016-11-01,230400,1,,2025-01-18T13:40:52Z,"k-pop","YG Entertainment",0.628,0.433,1,-6.808,1,0.0383,0.569,0.00000771,0.104,0.343,88.074,4
69CrOS7vEHIrhC2ILyEi0s,"FLOWER","ME","JISOO",2023-03-31,173134,71,,2025-01-18T13:40:39Z,"k-pop","YG Entertainment/Interscope Records",0.843,0.389,9,-7.669,0,0.036,0.0316,0.0000062,0.0982,0.639,123.956,4
2J4P46vCFm1rPkNkp9pZWX,"Ice Cream (with Selena Gomez)","Ice Cream (with Selena Gomez)","BLACKPINK,Selena Gomez",2020-08-28,175813,62,,2025-01-18T13:40:21Z,"k-pop,pop","YG Entertainment/Interscope Records",0.79,0.729,9,-3.843,1,0.334,0.0342,0.0000931,0.0411,0.904,159.989,4
6NEoeBLQbOMw92qMeLfI40,"WHISTLE","SQUARE ONE","BLACKPINK",2016-08-08,211631,72,,2025-01-18T13:40:13Z,"k-pop","YG Entertainment",0.818,0.723,11,-4.82,1,0.114,0.00561,0,0.0866,0.607,102.945,4
2wVDWtLKXunswWecARNILj,"SOLO","SOLO","JENNIE",2018-11-12,169566,71,,2025-01-18T13:40:02Z,"k-pop","YG Entertainment, distributed through Interscope Records",0.751,0.642,3,-5.165,0,0.087,0.0861,0,0.0953,0.388,95.045,4
4Ws314Ylb27BVsvlZOy30C,"Lovesick Girls","THE ALBUM","BLACKPINK",2020-10-02,194765,71,,2025-01-18T13:39:58Z,"k-pop","YG Entertainment/Interscope Records",0.654,0.707,6,-5.661,1,0.0664,0.00559,0,0.0873,0.448,127.97,4
1XnpzbOGptRwfJhZgLbmSr,"Pretty Savage","THE ALBUM","BLACKPINK",2020-10-02,201122,71,,2025-01-18T13:39:40Z,"k-pop","YG Entertainment/Interscope Records",0.701,0.556,9,-7.42,0,0.0414,0.00886,0.000122,0.106,0.333,152.045,4
13MF2TYuyfITClL1R2ei6e,"BOOMBAYAH","SQUARE ONE","BLACKPINK",2016-08-08,240793,74,,2025-01-18T13:35:23Z,"k-pop","YG Entertainment",0.661,0.836,5,-3.164,0,0.059,0.00268,0,0.497,0.396,124.952,4
7gRFDGEzF9UkBV233yv2dc,"Shut Down","BORN PINK","BLACKPINK",2022-09-15,175889,71,,2025-01-18T13:32:58Z,"k-pop","YG Entertainment/Interscope Records",0.814,0.704,0,-5.146,1,0.036,0.00291,0,0.182,0.621,110.056,3
5zwwW9Oq7ubSxoCGyW1nbY,"Pink Venom","BORN PINK","BLACKPINK",2022-09-15,186964,72,,2025-01-18T13:30:04Z,"k-pop","YG Entertainment/Interscope Records",0.684,0.751,4,-6.22,1,0.172,0.0126,0,0.189,0.747,180.054,4
6hvczQ05jc1yGlp9zhb95V,"Kill This Love","KILL THIS LOVE","BLACKPINK",2019-04-05,191050,74,,2025-01-18T13:27:19Z,"k-pop","YG Entertainment, distributed through Interscope Records",0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,4
4ZxOuNHhpyOj4gv52MtQpT,"As If It's Your Last","As If It's Your Last","BLACKPINK",2017-06-22,213264,76,,2025-01-18T13:27:11Z,"k-pop","YG Entertainment",0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,4
4SFknyjLcyTLJFPKD2m96o,"How You Like That","THE ALBUM","BLACKPINK",2020-10-02,182956,74,,2025-01-18T13:20:46Z,"k-pop","YG Entertainment/Interscope Records",0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,4
2JV5OBqTMW1F6PYOGZJatP,"DRUM GO DUM","ALL OUT","K/DA,Wolftyla,Bekuh Boom,Aluna,League of Legends",2020-11-06,200914,62,,2025-01-18T13:17:52Z,"k-pop","Riot Games",0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,4
3QSjVPObHxuAJc3E5nrjRn,"VILLAIN","ALL OUT","K/DA,Madison Beer,Kim Petras,League of Legends",2020-11-06,199125,69,,2025-01-18T13:12:20Z,"k-pop","Riot Games",0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,4
47UFoOuvrkt4khE7c5aap6,"Cradles","Cradles","Sub Urban",2019-01-04,209829,74,,2025-01-18T13:12:08Z,"","NCS",0.537,0.586,6,-1.864,1,0.314,0.265,0.0000704,0.175,0.624,79.056,4
2V4Fx72svQRxrFvNT1eq5f,"THE BADDEST","THE BADDEST","K/DA,(G)I-DLE,Wolftyla,Bea Miller,League of Legends",2020-08-27,162600,64,,2025-01-18T13:09:19Z,"k-pop","Riot Games",0.676,0.857,10,-4.368,0,0.0438,0.0215,0,0.254,0.717,149.981,4
3f4fc8c8unrQeKecmUPEDR,"Warriors","Warriors","League of Legends,2WEI,Edda Hayes",2020-01-10,204586,67,,2025-01-18T13:08:39Z,"","Riot Games",0.14,0.478,1,-10.145,0,0.0484,0.1,0.000112,0.105,0.0412,185.121,3
6juLaduD4STCUDWT0AYun4,"MORE","MORE","K/DA,Madison Beer,(G)I-DLE,Lexie Liu,Jaira Burns,Seraphine,League of Legends",2020-10-28,217088,66,,2025-01-18T13:04:35Z,"k-pop,c-pop,hip hop chino,r&b chino,mandopop","Riot Games",0.66,0.787,1,-4.592,0,0.032,0.00257,0,0.323,0.199,142.018,4
5sbooPcNgIE22DwO0VNGUJ,"POP/STARS","POP/STARS","K/DA,Madison Beer,(G)I-DLE,Jaira Burns,League of Legends",2018-11-03,191100,69,,2025-01-18T12:57:51Z,"k-pop","Riot Games",0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,4
2ZJ28Rm7OXMYJshLtp5uff,"A Town with an Ocean View","Kiki's Delivery Service Soundtrack Music Collection","Joe Hisaishi",1989-08-10,180333,62,,2025-01-17T16:16:21Z,"música clásica japonesa,anime","Joe Hisaishi",0.524,0.345,7,-15.659,1,0.0261,0.489,0.013,0.342,0.771,106.621,4
1tDvFmaTuThj2rf13bKwHp,"Jam Gem","Party Crasher","TROJ Collective",2024-12-29,188319,1,,2025-01-17T16:01:49Z,"","TROI Records",0.802,0.448,1,-15.981,1,0.0681,0.63,0.891,0.093,0.785,115.081,4
6er5F7yJUb5eDeYfTBgIJ3,"Merry Can Woman - Jam Gem (Live)","Merry Can Woman - Jam Gem (Live)","Free Creatures",2024-09-18,62000,22,,2025-01-17T16:01:07Z,"","Free Creatures",0.65,0.419,11,-18.816,0,0.0891,0.524,0.952,0.606,0.738,162.932,4
39uLYYZytVUwcjgeYLI409,"Merry-Go-Round of Life - from 'Howl's Moving Castle'","FREEDOM PIANO STORIES 4","Joe Hisaishi",2005-01-26,311106,69,,2025-01-17T15:25:28Z,"música clásica japonesa,anime","Universal Music LLC",0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,3
3oELxRDbAzyvOodhd5FQzB,"Past Lives","Past Lives","sapientdream,Slushii",2023-07-14,153103,75,,2025-01-16T15:02:57Z,"future bass,edm","RECORDS",0.711,0.343,3,-10.772,1,0.0301,0.918,0.518,0.125,0.143,116.008,4
1Y3LN4zO1Edc2EluIoSPJN,"Until I Found You (with Em Beihold) - Em Beihold Version","Until I Found You (Em Beihold Version)","Stephen Sanchez,Em Beihold",2022-04-22,176440,80,,2025-01-16T15:01:35Z,"","Republic Records",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3
4BmCfL6DqiClB2r5sq5VcD,"Battle shadows","Battle shadows","Shxdowmxxn",2023-09-29,129737,8,,2025-01-15T15:14:55Z,"","CVRSED LLC",0.674,0.726,2,-5.528,1,0.107,0.00666,0.912,0.115,0.882,179.85,4
0HRshWRNAwQBROvxXqG3i9,"Skinny Love","Birdy (Deluxe Version)","Birdy",2011-11-04,201080,60,,2025-01-15T15:14:13Z,"","Atlantic Records UK",0.379,0.29,4,-8.487,1,0.0513,0.952,0.000996,0.118,0.184,165.997,4
58q2HKrzhC3ozto2nDdN4z,"I Like It","Invasion of Privacy","Cardi B,Bad Bunny,J Balvin",2018-04-06,253390,77,,2025-01-15T10:33:03Z,"reggaetón,trap latino,latina,urbano latino","Atlantic/KSR",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4
4Oun2ylbjFKMPTiaSbbCih,"WAP (feat. Megan Thee Stallion)","WAP (feat. Megan Thee Stallion)","Cardi B,Megan Thee Stallion",2020-08-07,187541,77,,2025-01-15T10:31:41Z,"","Atlantic/KSR",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,4
0dKg2vGC1hFqcK5LGTaKzX,"Tusa","KG0516","KAROL G,Nicki Minaj",2021-03-26,201920,72,,2025-01-15T10:30:13Z,"reggaetón,latina,urbano latino","UMLE - Latino",0.799,0.701,2,-3.272,1,0.282,0.309,0.0000736,0.0514,0.607,100.946,4
0puf9yIluy9W0vpMEUoAnN,"Bang Bang","Sweet Talker (Deluxe Version)","Jessie J,Ariana Grande,Nicki Minaj",2014-10-10,199386,81,,2025-01-15T10:30:08Z,"pop","Lava Music/Republic Records",0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,4
2EBCVPNAG46nbgs6jXPGvv,"Starships","Pink Friday: Roman Reloaded The Re-Up (Explicit Version)","Nicki Minaj",2012-01-01,210626,79,,2025-01-15T10:30:03Z,"","Nicki Minaj/Cash Money",0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006,4
5n276uEKrEFohrt42pP8Tf,"Miami","Big Willie Style","Will Smith",1997-10-03,197560,60,,2025-01-15T10:29:08Z,"","Columbia",0.879,0.538,1,-6.144,1,0.112,0.0323,0.0000086,0.046,0.896,108.155,4
3NGT0Td7H4Is1qrlDQJxma,"Check Yo Self - Remix","Bootlegs And B-Sides","Ice Cube,Das EFX",1994-11-22,273106,71,,2025-01-15T10:27:48Z,"rap gangster,west coast rap,g-funk,hip hop de la costa este,hardcore hip hop,boom bap,hip hop","Priority Records",0.934,0.735,1,-6.668,1,0.251,0.031,0.0000086,0.107,0.768,101.368,4
